WebSocket Client Connected
Frame
head_top,0.4838351309299469,0.4902537167072296,-0.11555416136980057,0.9930696487426758
thorax,0.4838351309299469,0.4902537167072296,-0.11555416136980057,0.9930696487426758
right_shoulder,0.4475307762622833,0.5481396913528442,-0.07671314477920532,0.9961844086647034
right_elbow,0.4346495270729065,0.58708256483078,-0.14998136460781097,0.9977616667747498
right_wrist,0.45763397216796875,0.5762960314750671,-0.29655349254608154,0.9934394359588623
left_shoulder,0.5140829086303711,0.5465361475944519,-0.08673807978630066,0.9953828454017639
left_elbow,0.5224987268447876,0.5815808773040771,-0.1976228505373001,0.9960262775421143
left_wrist,0.4954383075237274,0.5741672515869141,-0.30656149983406067,0.9664568901062012
right_hip,0.4617597758769989,0.6277475357055664,-0.0000020647651126637356,0.9831146001815796
right_knee,0.4628744423389435,0.6917341947555542,0.03875534608960152,0.9883837699890137
right_ankle,0.4656607210636139,0.7455175518989563,0.19469398260116577,0.9925256967544556
left_hip,0.5047631859779358,0.6265347599983215,0.00003068665319005959,0.9840917587280273
left_knee,0.5109008550643921,0.6910104751586914,0.03381461277604103,0.9850762486457825
left_ankle,0.5127061009407043,0.7393722534179688,0.22982673346996307,0.9871301651000977
pelvis,0.4346495270729065,0.58708256483078,-0.14998136460781097,0.9977616667747498
spine,0.4954383075237274,0.5741672515869141,-0.30656149983406067,0.9664568901062012
head,0.4838351309299469,0.4902537167072296,-0.11555416136980057,0.9930696487426758
right_hand,0.4684995114803314,0.5733163952827454,-0.35277843475341797,0.9755821228027344
left_hand,0.4828343391418457,0.5720595717430115,-0.3523670434951782,0.966197669506073
right_toe,0.45898517966270447,0.7615814805030823,0.07180819660425186,0.9934933185577393
left_toe,0.5202211737632751,0.7579952478408813,0.08513360470533371,0.9891651272773743
Frame
head_top,0.48383694887161255,0.49023160338401794,-0.11388377100229263,0.9930656552314758
thorax,0.48383694887161255,0.49023160338401794,-0.11388377100229263,0.9930656552314758
right_shoulder,0.4475552439689636,0.5481380820274353,-0.07676573842763901,0.9961803555488586
right_elbow,0.43465039134025574,0.5870811343193054,-0.14699608087539673,0.9977604150772095
right_wrist,0.45763400197029114,0.5762331485748291,-0.2966752052307129,0.9934215545654297
left_shoulder,0.5141510367393494,0.5465371012687683,-0.09094297885894775,0.9953705668449402
left_elbow,0.5225027799606323,0.5815820693969727,-0.2013639509677887,0.9960309267044067
left_wrist,0.4954386055469513,0.5741717219352722,-0.3102641999721527,0.966295599937439
right_hip,0.46176350116729736,0.6277490258216858,-0.000002052885520242853,0.9830954074859619
right_knee,0.4628748595714569,0.6917359828948975,0.04356955736875534,0.9884253740310669
right_ankle,0.4656594693660736,0.7455071806907654,0.19918064773082733,0.9925326108932495
left_hip,0.5047689080238342,0.6265344023704529,0.000030510096621583216,0.98405522108078
left_knee,0.5109201073646545,0.6910130977630615,0.033485520631074905,0.9850946068763733
left_ankle,0.5127159357070923,0.739371120929718,0.22698120772838593,0.987137496471405
pelvis,0.43465039134025574,0.5870811343193054,-0.14699608087539673,0.9977604150772095
spine,0.4954386055469513,0.5741717219352722,-0.3102641999721527,0.966295599937439
head,0.48383694887161255,0.49023160338401794,-0.11388377100229263,0.9930656552314758
right_hand,0.4684911370277405,0.573307991027832,-0.3499741852283478,0.9755064845085144
left_hand,0.4827953279018402,0.572039783000946,-0.3565294146537781,0.9661112427711487
right_toe,0.4590042233467102,0.7615869641304016,0.0707637146115303,0.9934958815574646
left_toe,0.5202184915542603,0.7579876184463501,0.08978620916604996,0.9891481995582581
Frame
head_top,0.48383861780166626,0.49025169014930725,-0.11283910274505615,0.993097722530365
thorax,0.48383861780166626,0.49025169014930725,-0.11283910274505615,0.993097722530365
right_shoulder,0.44757434725761414,0.5481365919113159,-0.06731364130973816,0.9961755871772766
right_elbow,0.43465110659599304,0.5870798826217651,-0.1315339207649231,0.9977532029151917
right_wrist,0.4576340615749359,0.5762361884117126,-0.28742021322250366,0.9934512376785278
left_shoulder,0.5141433477401733,0.5465379953384399,-0.08533564954996109,0.995377779006958
left_elbow,0.5225063562393188,0.5815829634666443,-0.19842828810214996,0.9960471987724304
left_wrist,0.49535301327705383,0.5741751790046692,-0.3049938380718231,0.9663587212562561
right_hip,0.46176669001579285,0.6276930570602417,-0.000002042283540504286,0.9830324053764343
right_knee,0.46287524700164795,0.6917375326156616,0.03805110603570938,0.9884104132652283
right_ankle,0.46565839648246765,0.7454994320869446,0.1931411325931549,0.9925410151481628
left_hip,0.5047739148139954,0.6264660954475403,0.000030352532121469267,0.983993411064148
left_knee,0.5108833312988281,0.691015362739563,0.03324577957391739,0.9850258231163025
left_ankle,0.5127241611480713,0.7393703460693359,0.23165076971054077,0.9871479868888855
pelvis,0.43465110659599304,0.5870798826217651,-0.1315339207649231,0.9977532029151917
spine,0.49535301327705383,0.5741751790046692,-0.3049938380718231,0.9663587212562561
head,0.48383861780166626,0.49025169014930725,-0.11283910274505615,0.993097722530365
right_hand,0.46848446130752563,0.5733431577682495,-0.3483043611049652,0.9754893183708191
left_hand,0.48276546597480774,0.5720241665840149,-0.35082492232322693,0.9661632180213928
right_toe,0.4590193033218384,0.7615917921066284,0.0699906274676323,0.9934923052787781
left_toe,0.5202164053916931,0.7579819560050964,0.09172187745571136,0.9891787171363831
Frame
head_top,0.4838406443595886,0.4902263879776001,-0.12112732231616974,0.9930909872055054
thorax,0.4838406443595886,0.4902263879776001,-0.12112732231616974,0.9930909872055054
right_shoulder,0.44759517908096313,0.5481348037719727,-0.06957031786441803,0.996171236038208
right_elbow,0.4346520006656647,0.587078332901001,-0.1330759972333908,0.9977542161941528
right_wrist,0.4576340913772583,0.5762397050857544,-0.291584849357605,0.9934817552566528
left_shoulder,0.5141351222991943,0.5465390682220459,-0.0905170664191246,0.9953786730766296
left_elbow,0.5225105881690979,0.5815840363502502,-0.1958802491426468,0.9960593581199646
left_wrist,0.4953559339046478,0.5741792917251587,-0.30155807733535767,0.9664945602416992
